"拼音排序","編號","詞彙","拼音","等級","詞類","英文解釋"
1340,"2645","解答","jiědá ","I","(VA)","answer, explain"
1355,"1684","浸","jìn ","I","(VA)","soak, steep, immerse"
1357,"2401","進","jìn ","I","(VA)","receive, eat, drink ,take, introduce"
1358,"2404","進口","jìnkŏu  ","I","(VA)","import"
1360,"2403","進入","jìnrù  ","I","(VA)","enter, get into"
1363,"2599","禁止","jìnzhĭ  ","I","(VA)","prohibit, ban"
1377,"2609","經營","jīngyíng ","I","(VA)","manage, run, engage in"
1379,"3386","警告","jǐnggào  ","I","(VA)","warn, put on guard, caution,admonish"
1384,"2534","敬酒","jìngjiŭ ","I","(VA)","propose a toast"
1385,"2536","敬禮","jìnglĭ","I","(VA)","salute, give a salute, extend one's greetings, respectfully yours (letter closure)"
1387,"3381","競爭","jìngzhēng ","I","(VA)","compete"
1388,"1223","糾正","jiūzhèng ","I","(VA)","correct, redress"
1392,"1995","救火","jiùhuŏ ","I","(VA)","fire fighting, fightfire"
1395,"1996","救命","jiùmìng ","I","(VA)","save sb.'s life, Help!, Save me!"
1400,"2227","就業","jiùyè ","I","(VA)","get or take up a job"
1403,"1106","居住","jūzhù ","I","(VA)","live, reside"
1405,"3263","鞠躬","júgōng ","I","(VA)","bow (to sb.)"
1406,"3241","舉辦","jŭbàn ","I","(VA)","conduct, hold, run"
1407,"3240","舉手","jŭshŏu","I","(VA)","raise one's hand(s)"
1408,"2851","聚","jù ","I","(VA)","assemble, gather, get together"
1415,"2852","聚集","jùjí ","I","(VA)","gather, assemble, collect"
1416,"1137","拒絕","jùjué ","I","(VA)","refuse, reject, decline"
1426,"1636","捐","juān ","I","(VA)","contribute, subscribe"
1427,"1637","捐款","juānkuăn ","I","(VA)","contribute money"
1429,"1961","捲","juăn ","I","(VA)","roll up, gather, snatch,scold, rebuke"
1439,"0961","決心","juéxīn ","I","(VA)","decide, make up one's mind"
1444,"0409","卡","kă ","I","(VA)","to wedge in, to choke, be choked"
1447,"2418","開除","kāichú ","I","(VA)","expel, discharge"
1448,"2412","開刀","kāidāo ","I","(VA)","perform/have operation, make sb. first target of attack"
1449,"2420","開發","kāifā ","I","(VA)","develop, open up, exploit"
1450,"2415","開放","kāifàng ","I","(VA)","set free, open (park, garden) to public, trade with foreign nations"
1451,"2413","開戶","kāihù ","I","(VA)","open an account, establish an account"
1452,"2422","開課","kāikè ","I","(VA)","give a course, teach a subject"
1455,"2419","開設","kāishè ","I","(VA)","(1)open (shop/etc.); (2)offer (course/etc.)"
1456,"2414","開拓","kāituò ","I","(VA)","open up, develop, enlarge/expand (territory/etc.)"
1458,"1464","看家","kānjiā ","I","(VA)","look after the house, mind house, mind the house"
1459,"1469","砍","kăn ","I","(VA)","cut, chop, hack, throw sth. at"
1467,"0919","抗議","kàngyì ","I","(VA)","protest"
1468,"0785","考察","kăochá ","I","(VA)","inspect, make on-the-spot investigation, observe and study"
1470,"0786","考慮","kăolǜ","I","(VA)","think over, consider"
1473,"3066","靠近","kàojìn ","I","(VA)","be nearby, be close to"
1474,"1044","刻","kē ","I","(VA)","carve, engrave, cut"
1503,"0083","口試","kŏushì  ","I","(VA)","take an oral test"
1508,"0732","扣","kòu ","I","(VA)","button/buckle/tie up, cover with concave object, detain, arrest, deduct, discount"
1517,"1960","控制","kòngzhì  ","I","(VA)","control, dominate, command"
1518,"2652","誇獎","kuājiăng ","I","(VA)","crack_up, praise, resound, applaud"
1520,"2661","跨","kuā","I","(VA)","stride, bestride, straddle, cut across, go beyond"
1525,"3273","擴大","kuòdà ","I","(VA)","enlarge, extend, swell, dilate"
1526,"1134","拉肚子","lādùzi ","I","(VA)","suffer from diarrhoea, have diarrhea, have loose bowels"
1535,"1024","來回","láihuí  ","I","(VA)","make a round trip, go to and fro"
1536,"1031","來臨","láilín  ","I","(VA)","arrive, come, approach"
1537,"1026","來往","láiwăng  ","I","(VA)","associate, contact"
1538,"1027","來往","láiwăng  ","I","(VA)","come and go"
1550,"2952","撈","lāo ","I","(VA)","drag for, dredge up, get by improper means"
1552,"2918","嘮叨","láodāo ","I","(VA)","chatter, be garrulous"
1553,"2183","勞動","láodòng ","I","(VA)","do physical labor, do manual work"
1581,"3311","離婚","líhūn ","I","(VA)","divorce"
1583,"2045","理","lĭ","I","(VA)","manage, run, put in order, tidy up, take notice, acknowledge, administer, govern, operate"
1585,"2052","理髮","lĭfă ","I","(VA)","have a haircut"
1597,"0560","立","lì ","I","(VA)","set up, erect"
1610,"3233","聯合","liánhé ","I","(VA)","to unite, ally"
1613,"3235","聯絡","liánluò ","I","(VA)","contact"
1614,"2138","連絡","liánluò ","I","(VA)","contact"
1619,"3010","練","liàn ","I","(VA)","practice, train, drill, boil and scour raw silk"
1621,"2408","量","liáng ","I","(VA)","estimate, measure"
1625,"1284","亮","liàng ","I","(VA)","show, shine"
1631,"2026","淋","lín ","I","(VA)","pour, drench"
1638,"2720","零售","língshòu ","I","(VA)","(sell) retail"
1643,"2901","領導","lĭngdăo ","I","(VA)","lead, exercise leadership"
1652,"2569","溜","liū ","I","(VA)","slide, glide, sneak off, slip away"
1653,"1422","流動","liúdòng ","I","(VA)","flow, go from place to place"
1654,"1418","流汗","liúhàn ","I","(VA)","perspire, sweat"
1657,"1419","流血","liúxiě ","I","(VA)","bleed, shed blood"
1659,"1703","留學","liúxué ","I","(VA)","study abroad"
1663,"2784","摟","lǒu ","I","(VA)","gather up, rake together, hold/tuck up, (squeeze money) extort, pull"
1669,"3401","露","lù ","I","(VA)","show, reveal, appear"
1673,"3170","錄取","lùqŭ  ","I","(VA)","enroll, recruit, admit"
1676,"3402","露營","lùyíng  ","I","(VA)","camp out,encamp, bivouac"
1677,"3169","錄用","lùyòng  ","I","(VA)","employ"
1682,"3038","論","lùn ","I","(VA)","discuss, talk about, consider, regard, mention ,determine, decide on, discourse"
1684,"2626","落","luò ","I","(VA)","fall, drop, go down, decline, set (of sun), ebb (of tide), remain where one is, stay behind, turn over to, belong to, rest with, obtain, receive"
1694,"1595","埋","mái ","I","(VA)","bury"
1695,"2383","買單","măidān ","I","(VA)","pay restaurant bill"
1696,"2384","買賣","măimài ","I","(VA)","do business, carry on trade"
1703,"2775","慢跑","mànpăo ","I","(VA)","canter, jog, trot, lope"
1709,"1311","冒","mào ","I","(VA)","risk, brave"
1725,"1274","門診","ménzhěn ","I","(VA)","outpatient service"
1750,"1536","面對","miànduì ","I","(VA)","face, confront"
1757,"2238","描寫","miáoxiě ","I","(VA)","describe, depict, portray"
1766,"0629","名","míng ","I","(VA)","name, describe"
1779,"1081","命","mìng ","I","(VA)","order, command, assign (title/etc.)"
1781,"1083","命令","mìnglìng ","I","(VA)","commend, order"
1784,"2783","摸","mō ","I","(VA)","feel, touch, grope for, feel/sound out"
1785,"3138","磨","mó ","I","(VA)","(1)grind, mill, turn round/about; (2)obliterate; (3)worry"
1786,"2970","模仿","mófăng ","I","(VA)","imitate, follow example of"
1790,"1136","抹","mŏ","I","(VA)","(1)brush/wipe off, exclude; (2)put on, apply, smear, plaster"
1814,"3071","鬧","nào ","I","(VA)","make a noise, stir up trouble, give vent to anger, go in for,suffer from, be troubled by,"
1826,"3269","黏","nián ","I","(VA)","glue, stick, paste"
1828,"2170","粘","nián ","I","(VA)","glue, stick, paste"
1832,"0899","尿","niào ","I","(VA)","to urinate"
1834,"1631","捏","niē ","I","(VA)","hold between fingers, pinch, knead with the fingers, mold, fabricate, trump up"
1856,"1987","排","pái ","I","(VA)","be arranged/located/situated"
1857,"1986","排","pái ","I","(VA)","stand in line, arrange, put in order, sequence"
1859,"1988","排斥","páichì  ","I","(VA)","repel, exclude, reject"
1860,"1991","排隊","páiduì  ","I","(VA)","stand in line"
1861,"1989","排列","páiliè ","I","(VA)","arrange, put in order"
1864,"1429","派","pài ","I","(VA)","send, dispatch, assign, appoint"
1865,"3326","攀","pān ","I","(VA)","climb, clamber, seek connections in high places, involve, implicate"
1867,"0857","判斷","pànduàn ","I","(VA)","judge, determine"
1869,"2397","跑步","păobù ","I","(VA)","jog, march at/on the double"
1872,"1194","泡","pào ","I","(VA)","(1)brew, souse; (2)steep, soak, immerse"
1873,"1195","泡茶","pàochá  ","I","(VA)","make tea"
1874,"3040","賠","péi ","I","(VA)","compensate, pay for, stand a loss"
1875,"3041","賠償","péicháng ","I","(VA)","compensate, pay for"
1876,"2161","陪同","péitóng  ","I","(VA)","accompany"
1877,"1908","培養","péiyăng ","I","(VA)","foster, train, develop, culture"
1878,"1811","配","pèi ","I","(VA)","match, find sth. to fit/replace sth. else, compound,mix"
1879,"1812","配合","pèihé ","I","(VA)","coordinate, cooperate"
1880,"2920","噴","pēn ","I","(VA)","spurt, spout, gush, spray, sprinkle"
1883,"1971","捧","pěng ","I","(VA)","hold/carry sth. level in both hands, boost ,boast, exalt, flatter"
1884,"2595","碰","pèng ","I","(VA)","(1)touch, knock against; (2)take one's chance, explore (3)meet, encounter, run into"
1885,"2598","碰到","pèngdào ","I","(VA)","run into, encounter, meet"
1886,"2597","碰見","pèngjiàn ","I","(VA)","meet unexpectedly, run into"
1887,"2596","碰上","pèngshàng ","I","(VA)","come across, encounter"
1888,"1142","披","pī ","I","(VA)","drape/hang over one's shoulders"
1890,"0925","批","pī ","I","(VA)","comment, criticize, refute, write comments on document, slap (sb.'s face)"
1892,"0927","批判","pīpàn ","I","(VA)","appraise, judge"
1893,"0928","批評","pīpíng ","I","(VA)","criticize"
1906,"3369","騙","piàn ","I","(VA)","deceive, fool, hoodwink"
1910,"3389","飄","piāo ","I","(VA)","blow/drift about, flutter"
1915,"2617","聘請","pìnqĭng ","I","(VA)","engage, invite"
1927,"1719","破壞","pòhuài ","I","(VA)","violate, destroy"
1931,"3062","鋪","pū ","I","(VA)","spread, extend, unfold, pave,lay"
1932,"2950","撲","pū ","I","(VA)","fling self at"
1933,"2951","撲滅","pūmiè ","I","(VA)","extirpation, extermination, eradication"
1939,"2275","欺負","qīfù ","I","(VA)","browbeat, take advantage of, pick on"
1940,"2276","欺騙","qīpiàn ","I","(VA)","cheat, dupe"
1959,"1784","起","qĭ","I","(VA)","run up, build a house, unload, remove,t ake up from a vault"
1962,"1789","起飛","qĭfēi ","I","(VA)","take off (of planes/etc.)"
1972,"0583","企圖","qìtú ","I","(VA)","attempt, intend"
1979,"3058","遷","qiān ","I","(VA)","move, change"
1980,"2037","牽","qiān ","I","(VA)","pull, lead along (by holding hand/halter/etc.)"
1981,"3330","簽","qiān ","I","(VA)","sign, autograph"
1982,"3334","簽訂","qiāndìng ","I","(VA)","conclude and sign (treaty/contract/etc.)"
1983,"3331","簽名","qiānmíng ","I","(VA)","sign one's name, autograph"
1986,"3333","簽約","qiānyuē ","I","(VA)","sign a contract"
1987,"3332","簽字","qiānzì ","I","(VA)","initial, sign, affix one's signature, ratify"
1990,"1317","前進","qiánjìn ","I","(VA)","go forward"
1993,"1315","前往","qiánwăng ","I","(VA)","go, leave for, proceed to"
1994,"0301","欠","qiàn ","I","(VA)","owe"
2001,"1944","強調","qiángdiào ","I","(VA)","stress, underline"
2004,"1941","強迫","qiángpò ","I","(VA)","force (sb. to do sth.)"
2006,"2530","搶救","qiăngjiù ","I","(VA)","rush to save"
2007,"2785","敲","qiāo ","I","(VA)","strike, beat (drum/etc.)"
2008,"3217","瞧","qiáo ","I","(VA)","see, look at"
2012,"0217","切","qiē ","I","(VA)","cut, slice"
2018,"1290","侵入","qīnrù ","I","(VA)","invade, intrude into"
2024,"2020","清","qīng ","I","(VA)","clear up, settle"
2026,"2021","清除","qīngchú ","I","(VA)","eliminate, get rid of"
2037,"3031","請教","qĭngjiào ","I","(VA)","seek advice, Please enlighten me."
2038,"3030","請求","qĭngqiú ","I","(VA)","ask, request, entreat"
2044,"0953","求婚","qiúhūn ","I","(VA)","make an offer of marriage, propose"
2049,"1869","區別","qūbié ","I","(VA)","distinguish, differentiate"
2052,"1059","取","qŭ ","I","(VA)","take, get, obtain"
2053,"1909","娶","qŭ ","I","(VA)","take a wife"
2054,"1060","取代","qŭdài ","I","(VA)","replace, supersede"
2055,"1063","取得","qŭdé ","I","(VA)","gain, acquire, obtain"
2056,"1061","取消","qŭxiāo ","I","(VA)","cancel, abolish, nullify"
2057,"1062","取笑","qŭxiào ","I","(VA)","ridicule, make fun of"
2058,"0414","去","qù ","I","(VA)","in order to"
2070,"3372","勸","quàn ","I","(VA)","persuade, urge, exhort"
2077,"3001","確認","quèrèn ","I","(VA)","affirm, confirm, identify with certainty"
2083,"3134","燃燒","ránshāo ","I","(VA)","burn"
2084,"1412","染","răn ","I","(VA)","dye, soil, pollute, make strokes (in painting/etc.)"
2085,"3440","讓","ràng ","I","(VA)","yield, transfer possession of sth."
2086,"3441","讓步","ràngbù ","I","(VA)","yield, compromise"
2087,"3287","繞","rào ","I","(VA)","wind, coil, entwine, revolve around sth., detour,go around, become entangled"
2089,"2520","惹","rě ","I","(VA)","provoke"
2119,"0577","任","rèn ","I","(VA)","serve in a position, appoint to a position"
2125,"0292","日出","rìchū ","I","(VA)","sunrise"
2131,"0691","如","rú ","I","(VA)","be like, measure up to"
2139,"0696","如同","rútóng ","I","(VA)","like, similar to"
2142,"0042","入","rù ","I","(VA)","enter, take in, receive, conform with, descend, set (of sun)"
2144,"0044","入學","rùxué ","I","(VA)","start school, enter school/college"
2147,"2482","塞","sāi","I","(VA)","fill/stuff in"
2148,"3250","賽跑","sàipăo ","I","(VA)","race (on foot)"
2151,"2252","散","sàn","I","(VA)","distribute, let out, discharge"
2155,"1973","掃","săo ","I","(VA)","sweep, sweep away"
2156,"1974","掃地","săodì ","I","(VA)","sweep floor, reach nadir ,sweep the floor, make clean sweep"
2163,"3420","曬","shài ","I","(VA)","dry in the sun, bask, sun, shine upon "
2164,"3421","曬太陽","shàitàiyáng ","I","(VA)","sunbathe, bask, sun"
2167,"1815","閃","shăn ","I","(VA)","dodge, get out of the way"
2174,"2473","傷害","shānghài ","I","(VA)","injure, harm"
2175,"1875","商量","shāngliáng ","I","(VA)","consult, talk over"
2181,"0058","上","shàng ","I","(VA)","[aspect] used as a complement to a verb: (1)indicating that an action has started and is in progress (2) indicating the attainment of an objective (3) up, upward"
2182,"0059","上","shàng ","I","(VA)","to present, to affix, apply, place sth. in position"
2186,"0061","上升","shàngshēng ","I","(VA)","go up, rise, ascend"
2188,"0062","上台/臺","shàngtái ","I","(VA)","mount platform, appear on the stage"
2202,"1607","射","shè ","I","(VA)","shoot, fire, emit, discharge, allude to, insinuate"
2205,"2115","設計","shèjì ","I","(VA)","design, plan"
2207,"2114","設立","shèlì ","I","(VA)","establish, found"
2208,"3394","攝影","shèyĭng ","I","(VA)","take a photograph, shoot a film, film"
2209,"0836","伸","shēn ","I","(VA)","stretch, extend"
2217,"0549","申請","shēnqĭng ","I","(VA)","apply for"
2219,"0837","伸手","shēnshŏu","I","(VA)","stretch/hold out one's hand, ask for help"
2229,"2924","審查","shěnchá ","I","(VA)","examine, investigate"
2234,"0225","升","shēng ","I","(VA)","to rise, to hoist, to ascend, to promote"
2236,"0534","生產","shēngchăn ","I","(VA)","produce, manufacture"
2243,"0228","升學","shēngxué ","I","(VA)","enter higher school"
2260,"1404","施工","shīgōng ","I","(VA)","work on (of construction)"
2278,"2759","實施","shíshī ","I","(VA)","put into effect, implement"
2280,"2760","實現","shíxiàn ","I","(VA)","realize,achieve,bring about"
2281,"2758","實行","shíxíng ","I","(VA)","put into practice/effect,practice"
2283,"2764","實驗","shíyàn ","I","(VA)","test, experiment"
2302,"0559","示威","shìwēi ","I","(VA)","put on show of force, demonstrate, march"
2305,"2648","試驗","shìyàn ","I","(VA)","attempt, experiment, test"
2314,"0736","收看","shōukàn ","I","(VA)","tune into, watch (e.g.,TV)"
2316,"0735","收拾","shōushí ","I","(VA)","put in order, tidy up"
2327,"1881","售","shòu ","I","(VA)","sell, get (plan/etc.) accepted"
2340,"3153","輸入","shūrù ","I","(VA)","import, input"
2347,"3392","屬","shŭ ","I","(VA)","be subordinate to, belong to"
2349,"3393","屬於","shŭyú ","I","(VA)","belong to, be part of"
2358,"1045","刷","shuā ","I","(VA)","scrub, brush"
2359,"1047","刷卡","shuākă ","I","(VA)","pay by credit card"
2361,"1493","耍","shuă ","I","(VA)","flourish"
2362,"2781","摔","shuāi ","I","(VA)","fall, tumble, move backward and forward, swing"
2363,"2782","摔倒","shuāidăo ","I","(VA)","fall down, fell an opponent"
2364,"0543","甩","shuăi ","I","(VA)","move backward and forward, throw, leave sb. behind, throw off"
2366,"2039","率領","shuàilĭng ","I","(VA)","lead, head"
2375,"2875","說服","shuìfú ","I","(VA)","persuade, talk sb. over"
2388,"2955","撕","sī ","I","(VA)","tear, rip"
2390,"1369","思考","sīkăo ","I","(VA)","ponder over, reflect on"
2392,"1370","思索","sīsuŏ ","I","(VA)","think deeply, ponder"
2403,"2727","飼養","sìyăng ","I","(VA)","raise (animals/etc.)"
