"拼音排序","編號","詞彙","拼音","等級","詞類","英文解釋"
3448,"0845","作品","zuòpĭn ","I","(N)","works (of literature/art)"
3451,"1623","座位","zuòwèi ","I","(N)","seat, place"
3453,"0842","作文","zuòwén ","I","(N)","composition"
3454,"0843","作用","zuòyòng ","I","(N)","action, function, effect, intention, motive"
3455,"0844","作者","zuòzhě ","I","(N)","author, writer"
3,"0703","阿姨","āyí ","B","(N)","aunt, one's mother's sister; address to woman of similar age as parents "
7,"1198","愛","ài ","B","(N)","love"
10,"0432","安排","ānpái ","B","(N)","arrangement"
12,"0430","安全","ānquán ","B","(N)","safety, security"
15,"0178","巴士","bāshì ","B","(N)","bus"
18,"0675","爸爸","bàba ","B","(N)","father"
21,"0341","白菜","báicài ","B","(N)","Chinese cabbage"
22,"0340","白色","báisè ","B","(N)","white"
23,"0339","白天","báitiān ","B","(N)","daytime, day"
25,"0468","百貨公司","băihuògōngsī ","B","(N)","department store"
31,"1432","辦法","bànfă ","B","(N)","method, way of doing something"
32,"1431","辦公室","bàngōngshì ","B","(N)","office"
33,"0258","半天","bàntiān ","B","(N)","half a day, a very long time"
38,"1099","棒球","bàngqiú ","B","(N)","baseball"
41,"0254","包子","bāozi ","B","(N)","steamed stuffed bun"
45,"1078","報紙","bàozhǐ ","B","(N)","newspaper, newsprint"
46,"0799","背","bèi ","B","(N)","back of body/object"
48,"0669","杯子","bēizi ","B","(N)","cup, glass"
49,"0255","北","běi ","B","(N)","north"
50,"0256","北邊","běibiān ","B","(N)","north side, northern part"
56,"0317","本子","běnzi ","B","(N)","book, notebook, edition"
58,"1352","鼻(子)","bí(zi) ","B","(N)","nose"
59,"1128","筆","bǐ ","B","(N)","pen"
64,"0207","比賽","bǐsài ","B","(N)","match, competition"
68,"1509","邊(兒)","biān(ér)","B","(N)","border, boundary"
73,"1542","變化","biànhuà ","B","(N)","change, transformation"
75,"1437","錶","biăo ","B","(N)","watch"
76,"0691","表","biăo ","B","(N)","table, form, list"
77,"0692","表現","biăoxiàn ","B","(N)","manifestation, expression"
80,"0695","表演","biăoyăn ","B","(N)","performance"
83,"0504","別人","biérén ","B","(N)","other people"
84,"0365","冰","bīng ","B","(N)","ice"
85,"0366","冰塊(兒)","bīngkuài(ér) ","B","(N)","ice cube"
86,"0367","冰箱","bīngxiāng ","B","(N)","refrigerator"
87,"1350","餅","bǐng ","B","(N)","round flat cake"
88,"1351","餅乾","bǐnggān ","B","(N)","biscuit, cracker, cookie"
89,"0891","病","bìng ","B","(N)","illness, disease"
91,"0893","病人","bìngrén  ","B","(N)","patient"
101,"0306","布","bù ","B","(N)","cloth"
106,"1057","部分/份","bùfèn ","B","(N)","part, in part"
109,"0110","不久","bùjiŭ ","B","(N)","not long after"
119,"1139","菜","cài ","B","(N)","food, cuisine"
120,"1140","菜單","càidān ","B","(N)","menu"
123,"1449","餐廳","cāntīng ","B","(N)","restaurant"
124,"1448","餐桌","cānzhuō ","B","(N)","dining table"
125,"0912","草","căo ","B","(N)","grass"
126,"0913","草地","căodì ","B","(N)","lawn"
127,"0914","草原","căoyuán ","B","(N)","grasslands, prairie"
128,"1083","廁所","cèsuǒ ","B","(N)","toilet"
129,"1141","詞","cí ","B","(N)","words, phrase, part of speech"
134,"0980","從前","cóngqián ","B","(N)","formerly, in the past, used to"
135,"1404","醋","cù ","B","(N)","vinegar"
137,"1439","錯","cuò ","B","(N)","mistake, error, blunder"
138,"1440","錯誤","cuòwù ","B","(N)","error, blunder"
139,"0070","叉子","chāzi ","B","(N)","fork"
140,"0915","茶","chá ","B","(N)","tea"
145,"1019","產品","chănpǐn ","B","(N)","product"
152,"1149","超級市場","chāojíshìchăng ","B","(N)","supermarket"
154,"0575","車(子)","chē(zi) ","B","(N)","car, vehicle "
155,"0576","車站","chēzhàn ","B","(N)","station"
156,"1536","襯衫","chènshān ","B","(N)","shirt"
158,"1122","程度","chéngdù ","B","(N)","degree, level, extent"
160,"0444","成績","chéngjī ","B","(N)","result, achievement, success"
162,"0730","城市","chéngshì ","B","(N)","city"
175,"1359","廚房","chúfáng ","B","(N)","kitchen"
178,"1035","船(兒)","chuán(ér)","B","(N)","ship, boat"
180,"1123","窗(子)","chuāng(zi) ","B","(N)","window"
181,"1124","窗戶","chuānghù ","B","(N)","window"
182,"0522","床","chuáng ","B","(N)","bed"
184,"0754","春","chūn ","B","(N)","spring"
185,"0756","春節","chūnjié ","B","(N)","the Chinese New Year"
186,"0755","春天","chūntiān ","B","(N)","spring, springtime"
195,"0080","大家","dàjiā ","B","(N)","all of us, everyone"
196,"0084","大樓","dàlóu ","B","(N)","multi-storied building"
197,"0082","大陸","dàlù ","B","(N)","mainland, continent, Mainland China"
198,"0078","大人","dàrén ","B","(N)","adult"
200,"0085","大學","dàxué ","B","(N)","university"
201,"0079","大衣","dàyī ","B","(N)","overcoat, topcoat"
206,"0240","代表","dàibiăo ","B","(N)","representative, delegate"
207,"1040","袋子","dàizi ","B","(N)","bag, sack"
210,"1036","蛋","dàn ","B","(N)","egg"
211,"1037","蛋糕","dàngāo ","B","(N)","cake"
216,1549,"當中","dāngzhōng ","B","(N)","among"
217,"0031","刀","dāo ","B","(N)","knife, sword, blade"
218,"0032","刀子","dāozi ","B","(N)","small knife, dagger, pocketknife"
226,"1265","道理","dàolǐ ","B","(N)","reason, rationality, the right way"
235,"1423","燈","dēng ","B","(N)","lamp, lantern, light"
241,"0631","底下","dǐxià ","B","(N)","under, below, beneath"
244,"0394","地","dì ","B","(N)","the earth, land, soil, fields, ground"
245,"0395","地","dì ","B","(N)","an area, a region, a district, locality"
246,"0524","弟弟","dìdi ","B","(N)","younger brother"
247,"0397","地方","dìfāng ","B","(N)","place"
248,"0399","地區","dìqū ","B","(N)","area, district, region"
249,"0400","地圖","dìtú ","B","(N)","map"
250,"0396","地下","dìxià ","B","(N)","underground"
251,"0398","地址","dìzhǐ ","B","(N)","address"
252,"1480","點","diăn ","B","(N)","dot"
257,"1484","點心","diănxīn ","B","(N)","a snack, light refreshment"
259,"0629","店","diàn ","B","(N)","shop, store, inn"
260,"1275","電","diàn ","B","(N)","electricity"
261,"1276","電車","diànchē ","B","(N)","tram, tramcar, streetcar, trolleybus, trolley"
262,"1282","電燈","diàndēng ","B","(N)","electric lamp/light"
263,"1279","電話","diànhuà ","B","(N)","telephone, phone call"
264,"1278","電腦","diànnăo ","B","(N)","computer"
265,"1277","電視","diànshì ","B","(N)","television, TV"
266,"1280","電影","diànyǐng ","B","(N)","movie"
267,"1281","電影院","diànyǐngyuàn ","B","(N)","cinema, movie(house)"
271,"0242","冬","dōng ","B","(N)","winter"
272,"0243","冬天","dōngtiān ","B","(N)","winter, wintertime"
273,"0663","東","dōng ","B","(N)","east"
274,"0665","東邊","dōngbiān ","B","(N)","east"
275,"0664","東西","dōngxī ","B","(N)","thing"
278,"0948","動物","dòngwù ","B","(N)","animal"
279,"0949","動物園","dòngwùyuán ","B","(N)","zoo"
284,"0567","肚子","dùzi","B","(N)","stomach, belly, abdomen"
292,"1301","對方","duìfāng ","B","(N)","other side/party"
294,"1302","對面","duìmiàn ","B","(N)","the other side, place across from"
305,"0599","兒童","értóng ","B","(N)","children"
306,"0598","兒子","érzi ","B","(N)","son"
307,"0478","耳朵","ěrduo","B","(N)","ear"
310,"1119","發票","fāpiào ","B","(N)","invoice"
314,"1118","發現","fāxiàn ","B","(N)","discovery"
315,"1173","飯","fàn ","B","(N)","food, meal"
316,"1174","飯店","fàndiàn ","B","(N)","hotel, restaurant"
318,"0192","方法","fāngfă ","B","(N)","method, way, means"
319,"0194","方面","fāngmiàn ","B","(N)","aspect, side, facet"
320,"0191","方式","fāngshì ","B","(N)","way, fashion, pattern"
321,"0190","方向","fāngxiàng ","B","(N)","direction, orientation"
322,"0641","房東","fángdōng ","B","(N)","a landlord or landlady, a lessor"
323,"0643","房間","fángjiān ","B","(N)","room"
324,"0640","房子","fángzi","B","(N)","house"
325,"0642","房租","fángzū ","B","(N)","rent"
332,"0825","飛機","fēijī ","B","(N)","airplane"
333,"1143","費用","fèiyòng ","B","(N)","cost, expenses"
339,"0822","風","fēng ","B","(N)","wind"
342,"0823","風景","fēngjǐng ","B","(N)","scenery, landscape"
344,"0661","服務生","fúwùshēng ","B","(N)","attendant, service person, waiter"
346,"0704","附近","fùjìn ","B","(N)","nearby"
347,"0218","父親","fùqīn ","B","(N)","father"
354,"0540","改變","găibiàn ","B","(N)","change"
358,"1193","感覺","gănjué ","B","(N)","sense, perception, feeling"
364,"0835","剛才","gāngcái ","B","(N)","just now"
369,"1308","歌(兒)","gē(ér) ","B","(N)","song"
370,"0840","哥哥","gēge ","B","(N)","elder brother"
373,"0833","個人","gèrén ","B","(N)","individual person"
374,"0376","各位","gèwèi ","B","(N)","everyone"
377,"0878","根","gēn ","B","(N)","roots of a plant, the base"
383,"0153","公車","gōngchē ","B","(N)","bus"
384,"0154","公車站","gōngchēzhàn ","B","(N)","bus stop"
388,"0151","公共汽車","gōnggòngqìchē ","B","(N)","bus"
391,"0158","公路","gōnglù ","B","(N)","highway, road"
393,"0251","功課","gōngkè ","B","(N)","homework"
394,"0103","工人","gōngrén ","B","(N)","worker"
395,"0149","公司","gōngsī ","B","(N)","company"
397,"0156","公寓","gōngyù ","B","(N)","apartment building"
398,"0157","公園","gōngyuán ","B","(N)","park"
399,"0104","工作","gōngzuò ","B","(N)","work, job"
402,"0676","狗(兒)","gǒu(ér) ","B","(N)","dog"
406,"0753","故事","gùshì ","B","(N)","story"
413,"1513","關係","guānxì ","B","(N)","relationship"
417,"1361","廣播","guăngbò ","B","(N)","broadcasting"
420,"0961","國","guó ","B","(N)","country, nation"
421,"0962","國家","guójiā ","B","(N)","nation, country"
422,"0666","果汁","guǒzhī ","B","(N)","fruit juice"
427,"1269","過去","guòqù ","B","(N)","in the past, formerly"
432,"0731","孩子","háizi ","B","(N)","child"
433,"0883","海","hăi ","B","(N)","the sea"
434,"0885","海邊","hăibiān ","B","(N)","sea beach, alongside the sea, coast"
435,"0884","海洋","hăiyáng ","B","(N)","seas and oceans, ocean"
438,"1079","寒假","hánjià ","B","(N)","winter vacation"
439,"1311","漢堡","hànbăo ","B","(N)","hamburg"
440,"1312","漢語","hànyŭ ","B","(N)","Chinese/Sinitic language(s)"
441,"1310","漢字","hànzì ","B","(N)","Ch. character, sinograph"
446,"0420","好處","hăochù ","B","(N)","good, benefit, advantage, gain, profit"
458,"1240","號碼","hàomă ","B","(N)","number"
462,"0671","河","hé ","B","(N)","river"
464,"1022","盒子","hézi ","B","(N)","box, case, casket"
467,"1179","黑板","hēibăn ","B","(N)","blackboard"
471,"0744","後來","hòulái ","B","(N)","subsequence"
472,"0745","後面","hòumiàn ","B","(N)","at the back, in the rear, behind"
473,"0743","後天","hòutiān ","B","(N)","day after tomorrow"
475,"0792","紅包","hóngbāo ","B","(N)","red envelope containing a money gift"
476,"0793","紅茶","hóngchá ","B","(N)","black tea"
477,"0794","紅綠燈","hónglǜdēng ","B","(N)","traffic light"
479,"1102","湖","hú ","B","(N)","lake"
481,"1530","護士","hùshì ","B","(N)","(hospital) nurse"
482,"1551","護照","hùzhào ","B","(N)","passport"
485,"0689","花(兒)","huā(ér) ","B","(N)","flower"
486,"0690","花園","huāyuán ","B","(N)","flower garden"
489,"1110","畫(兒)","huà(ér) ","B","(N)","picture, drawing, painting"
491,"1111","畫家","huàjiā ","B","(N)","a painter (as in an artist)"
495,"1462","環境","huánjìng ","B","(N)","environment, surroundings, circumstances"
498,"1177","黃色","huángsè ","B","(N)","yellow"
502,"0392","回答","huídá ","B","(N)","answer, reply"
509,"1208","會話","huìhuà ","B","(N)","conversation (as in language course)"
510,"1209","會議","huìyì ","B","(N)","meeting, conference"
512,"0772","活動","huódòng ","B","(N)","activity"
514,"0215","火","huǒ ","B","(N)","fire"
515,"0216","火車","huǒchē ","B","(N)","train"
516,"0217","火車站","huǒchēzhàn ","B","(N)","railway station"
519,"1503","雞","jī ","B","(N)","chicken"
520,"1419","機場","jīchăng ","B","(N)","airport"
521,"1418","機車","jīchē ","B","(N)","motorcycle"
522,"1504","雞蛋","jīdàn ","B","(N)","hen's egg"
523,"1420","機會","jīhuì ","B","(N)","chance, opportunity"
524,"1421","機器","jīqì ","B","(N)","machine"
533,"0813","計程車","jìchéngchē ","B","(N)","taxi"
536,"0812","計畫/劃","jìhuà ","B","(N)","plan, project, program "
537,"0628","季節","jìjié ","B","(N)","season"
540,"0853","家","jiā ","B","(N)","home, family"
542,"0856","家具","jiājù ","B","(N)","furniture; house furnishings; fittings"
543,"0855","家人","jiārén ","B","(N)","family members"
544,"0857","家庭","jiātíng ","B","(N)","family, household"
553,"0945","健康","jiànkāng ","B","(N)","healthy"
555,"0738","建設","jiànshè ","B","(N)","construction"
557,"0968","將來","jiānglái ","B","(N)","future"
560,"1498","醬油","jiàngyóu ","B","(N)","soy sauce"
564,"0815","郊區","jiāoqū ","B","(N)","suburban district, outskirts"
565,"1236","腳","jiăo ","B","(N)","foot"
566,"1349","餃子","jiăozi ","B","(N)","Chinese dumpling"
573,"0994","教室","jiàoshì ","B","(N)","classroom"
575,"0992","教育","jiàoyù ","B","(N)","education"
584,"1231","節目","jiémù ","B","(N)","program, events (of entertainment, a program, etc.)"
585,"1230","節日","jiérì ","B","(N)","festival, holiday"
587,"0621","姐姐","jiějie ","B","(N)","elder sister"
588,"0626","姊姊","jiějie ","B","(N)","elder sister"
590,"0625","姊妹","jiěmèi ","B","(N)","sisters"
592,"1248","解釋","jiěshì ","B","(N)","explanation, interpretation"
596,"0697","金(子)","jīn(zi) ","B","(N)","metals, gold, money"
597,"0140","今年","jīnnián ","B","(N)","this year"
598,"0139","今天","jīntiān ","B","(N)","today"
611,"1320","精神","jīngshén ","B","(N)","spirit, vigor, drive"
612,"1523","警察","jǐngchá ","B","(N)","police officer"
615,"0926","酒","jiŭ ","B","(N)","wine or liquor"
620,"1415","橘子","júzi ","B","(N)","tangerine"
624,"0287","句子","jùzi ","B","(N)","sentence"
627,"0546","決定","juédìng ","B","(N)","decision, resolution"
628,"0613","咖啡","kāfēi ","B","(N)","coffee"
629,"0260","卡車","kăchē ","B","(N)","truck, lorry"
630,"0259","卡片","kăpiàn","B","(N)","card"
637,"1162","開水","kāishuǐ ","B","(N)","boiling/ boiled water"
645,"0781","看法","kànfă ","B","(N)","way of looking at sth., view"
649,"0476","考試","kăoshì ","B","(N)","examination, test"
654,"0785","科學","kēxué ","B","(N)","science"
661,"0271","可樂","kělè ","B","(N)","cola"
663,"0269","可能","kěnéng ","B","(N)","possibility"
669,"1393","課","kè ","B","(N)","subject, course, class"
670,"1395","課本","kèběn ","B","(N)","textbook"
672,"0732","客人","kèrén ","B","(N)","guest, visitor"
673,"0734","客廳","kètīng ","B","(N)","living room"
674,"1394","課文","kèwén ","B","(N)","text in a school book"
676,"0071","口","kǒu ","B","(N)","mouth"
677,"0072","口","kǒu ","B","(N)","opening, entrance, gate, crossing, intersection, river month"
679,"0074","口袋","kǒudài ","B","(N)","a pocket"
681,"0684","空氣","kōngqì ","B","(N)","air"
682,"0685","空間","kōngjiān ","B","(N)","space, room"
685,"1426","褲子","kùzi ","B","(N)","trousers, pants"
692,"1228","筷子","kuàizi ","B","(N)","chopsticks"
694,"0514","困難","kùnnán ","B","(N)","difficulty"
699,"1519","籃球","lánqiú ","B","(N)","basketball"
701,"1552","老闆/板","lăobăn ","B","(N)","boss, shopkeeper, proprietor"
702,"0473","老人","lăorén ","B","(N)","old man/woman"
703,"0474","老師","lăoshī ","B","(N)","teacher"
708,"0501","冷氣","lěngqì ","B","(N)","air conditioning"
709,"0502","冷氣機","lěngqìjī ","B","(N)","air conditioner"
715,"1488","禮拜","lǐbài ","B","(N)","week"
716,"1490","禮拜日","lǐbàirì ","B","(N)","Sunday"
717,"1489","禮拜天","lǐbàitiān ","B","(N)","Sunday"
718,"1245","裡邊","lǐbiān ","B","(N)","interior, inside"
719,"1244","裡/裏面","lǐmiàn ","B","(N)","inside"
720,"1487","禮物","lǐwù ","B","(N)","present, gift"
721,"0033","力","lì ","B","(N)","power, strength"
726,"1469","臉","liăn","B","(N)","face"
728,"1385","練習","liànxí ","B","(N)","practice, exercise"
737,"1403","鄰居","línjū ","B","(N)","neighbor"
739,"1284","零錢","língqián ","B","(N)","small change, small money"
745,"1371","樓","lóu ","B","(N)","floor, story"
746,"1373","樓上","lóushàng ","B","(N)","upstairs"
747,"1374","樓梯","lóutī ","B","(N)","stairs"
748,"1372","樓下","lóuxià ","B","(N)","downstairs"
749,"0868","旅館","lǚguăn ","B","(N)","hotel"
754,"1257","路","lù ","B","(N)","road"
755,"1258","路上","lùshàng ","B","(N)","on the road"
760,"1188","媽媽","māma  ","B","(N)","mother"
762,"1066","麻煩","máfán ","B","(N)","trouble"
763,"0930","馬","mă ","B","(N)","horse"
764,"0932","馬路","mălù ","B","(N)","a street used by vehicular traffic, a road"
775,"1428","貓","māo ","B","(N)","cat"
776,"0209","毛","máo ","B","(N)","hair, feather"
777,"0211","毛病","máobìng ","B","(N)","trouble, illness, problem"
778,"0210","毛衣","máoyī ","B","(N)","sweater"
779,"1082","帽子","màozi ","B","(N)","hat, cap, headgear"
796,"0620","妹妹","mèimei ","B","(N)","younger sister"
797,"0701","門(兒)","mén(ér) ","B","(N)","door, gate"
798,"0702","門口","ménkǒu ","B","(N)","entrance, doorway"
799,"0469","米","mǐ ","B","(N)","uncooked rice"
800,"0470","米飯","mǐfàn ","B","(N)","cooked rice"
801,"0818","面","miàn ","B","(N)","face, surface, side"
803,"1526","麵","miàn ","B","(N)","noodles"
804,"1527","麵包","miànbāo ","B","(N)","bread"
805,"1528","麵條","miàntiáo ","B","(N)","noodle"
807,"0380","名詞","míngcí ","B","(N)","noun"
808,"0658","明年","míngnián ","B","(N)","next year"
809,"0656","明天","míngtiān ","B","(N)","tomorrow"
810,"0659","明信片","míngxìnpiàn ","B","(N)","postcard"
811,"0379","名字","míngzì ","B","(N)","full name, given name"
813,"1365","摩托車","mótuōchē ","B","(N)","motorcycle, motor scooter"
814,"0324","母親","mŭqīn ","B","(N)","mother"
815,"0202","木","mù ","B","(N)","tree, timber, wood"
816,"0344","目的","mùdì ","B","(N)","purpose, aim, goal, objective, end"
817,"0345","目前","mùqián ","B","(N)","at present, at the moment"
818,"0203","木頭","mùtóu ","B","(N)","wood, log, timber"
822,"0845","哪兒","năer ","B","(N)","where"
823,"0846","哪裡","nălǐ ","B","(N)","where"
824,"0847","哪裡/裏","nălǐ ","B","(N)","where"
829,"0587","那邊","nàbiān ","B","(N)","that side, there"
830,"0581","那兒","nàer ","B","(N)","there"
831,"0582","那裡/裏","nàlǐ","B","(N)","there"
837,"0296","奶","năi ","B","(N)","breasts, milk"
838,"0298","奶茶","năichá ","B","(N)","tea with milk"
839,"0297","奶奶","năinai ","B","(N)","grandma, grandmother(father's mother)"
841,"0562","男","nán ","B","(N)","man, male"
842,"0725","南","nán ","B","(N)","south"
843,"0726","南邊","nánbiān ","B","(N)","the south"
845,"0566","男孩(子/兒)","nánhái(zi/ér) ","B","(N)","boy"
847,"0565","男朋友","nánpéngyǒu ","B","(N)","boyfriend"
848,"0563","男人","nánrén ","B","(N)","man"
849,"0564","男生","nánshēng ","B","(N)","boy, male"
852,"0144","內容","nèiróng ","B","(N)","content, substance"
855,"0909","能力","nénglì ","B","(N)","ability, capability, might"
856,"0627","妳","nǐ ","B","(N)","you(female)"
857,"0496","你","nǐ ","B","(N)","you"
858,"0497","你們","nǐmen ","B","(N)","you (plural)"
859,"0434","年","nián ","B","(N)","age, New Year, a period in one's life, a period in history, harvest"
861,"0437","年底","niándǐ ","B","(N)","end of year"
862,"0439","年級","niánjí ","B","(N)","grade, year (in school, etc.)"
863,"0438","年紀","niánjì ","B","(N)","age"
868,"1064","鳥(兒)","niăo(ér) ","B","(N)","bird"
869,"0981","您","nín ","B","(N)","(polite form of address)you"
870,"0223","牛","niú ","B","(N)","ox, cattle, cow"
871,"0224","牛奶","niúnăi ","B","(N)","cow's milk"
872,"0225","牛肉","niúròu ","B","(N)","beef"
874,"0087","女","nǚ ","B","(N)","woman, female"
875,"0090","女兒","nǚér ","B","(N)","daughter"
876,"0092","女孩(子/兒)","nǚhái(zi/ér) ","B","(N)","girl"
877,"0091","女朋友","nǚpéngyǒu ","B","(N)","girlfriend"
878,"0088","女人","nǚrén ","B","(N)","woman"
879,"0089","女生","nǚshēng ","B","(N)","girl, female, schoolgirl"
887,"1382","盤子","pánzi ","B","(N)","plate"
888,"0864","旁","páng ","B","(N)","side, by the side of, other"
889,"0865","旁邊","pángbiān ","B","(N)","side, by the side of, near by"
893,"0662","朋友","péngyǒu ","B","(N)","friend"
894,"0342","皮","pí ","B","(N)","skin, leather"
895,"0343","皮包","píbāo ","B","(N)","handbag, briefcase"
896,"0960","啤酒","píjiŭ ","B","(N)","beer"
903,"0309","平常","píngcháng ","B","(N)","in ordinary/normal times, ordinarily, usually"
904,"1521","蘋果","píngguǒ ","B","(N)","apple"
905,"1017","瓶子","píngzi ","B","(N)","bottle"
906,"1025","票","piào ","B","(N)","ticket"
909,"1238","葡萄","pútáo ","B","(N)","grape"
920,"0561","汽車","qìchē ","B","(N)","automobile, car"
921,"0560","汽水","qìshuǐ ","B","(N)","soda pop, carbonated drink"
923,"1274","鉛筆","qiānbǐ ","B","(N)","pencil"
924,"1441","錢","qián ","B","(N)","money; Chien(a Chinese surname)"
927,"0721","前","qián ","B","(N)","front"
928,"0724","前面","qiánmiàn ","B","(N)","in front, ahead, above, preceding"
929,"0723","前年","qiánnián ","B","(N)","year before last"
930,"0722","前天","qiántiān ","B","(N)","the day before yesterday"
932,"1461","牆","qiáng ","B","(N)","wall"
934,"1417","橋","qiáo ","B","(N)","bridge"
935,"0301","巧克力","qiăokèlì ","B","(N)","chocolate"
939,"0709","青菜","qīngcài ","B","(N)","green vegetables, greens"
941,"0708","青年","qīngnián ","B","(N)","youth, young people"
943,"0983","情況","qíngkuàng ","B","(N)","circumstances, situation"
944,"1091","晴天","qíngtiān ","B","(N)","clear day, sunny day"
945,"0982","情形","qíngxíng ","B","(N)","circumstances, situation"
951,"0788","秋","qiū ","B","(N)","autumn, fall"
952,"0789","秋天","qiūtiān ","B","(N)","autumn, fall"
954,"1013","球","qiú ","B","(N)","ball"
956,"0262","去年","qùnián ","B","(N)","last year"
959,"0360","全身","quánshēn ","B","(N)","whole body"
961,"1241","裙子","qúnzi ","B","(N)","skirt"
965,"1378","熱狗","règǒu ","B","(N)","hot dog"
967,"1377","熱水","rèshuǐ ","B","(N)","hot water"
968,"0024","人","rén ","B","(N)","person, people"
969,"0028","人家","rénjiā ","B","(N)","dwelling, household, family, sb. else's house"
970,"0029","人家","rénjiā ","B","(N)","a pronoun for sb. else, I (used by females)"
971,"0025","人口","rénkǒu ","B","(N)","population"
972,"0026","人民","rénmín ","B","(N)","the people, citizen"
973,"0027","人們","rénmen ","B","(N)","people"
981,"0195","日","rì ","B","(N)","(certain) day; daytime"
983,"0198","日記","rìjì ","B","(N)","diary"
984,"0199","日期","rìqí ","B","(N)","date"
985,"0197","日子","rìzi ","B","(N)","day (date), days (time)"
987,"0479","肉","ròu ","B","(N)","meat"
990,"1067","傘","săn ","B","(N)","umbrella"
992,"1097","森林","sēnlín ","B","(N)","forest"
996,"0967","宿舍","sùshè ","B","(N)","dormitory"
1007,"0544","沙發","shāfā ","B","(N)","sofa"
1008,"0102","山","shān ","B","(N)","mountain"
1009,"0952","商店","shāngdiàn ","B","(N)","shop, store"
1018,"0061","上面","shàngmiàn ","B","(N)","above, up there"
1020,"0057","上午","shàngwŭ ","B","(N)","before noon, morning"
1027,"1396","誰","shéi ","B","(N)","who, whom"
1029,"0573","身上","shēnshàng ","B","(N)","(on one's) body"
1030,"0574","身體","shēntǐ ","B","(N)","body"
1034,"0330","生活","shēnghuó ","B","(N)","life"
1037,"0328","生日","shēngrì ","B","(N)","birthday"
1038,"0334","生意","shēngyì ","B","(N)","business, trade"
1039,"0329","生字","shēngzì ","B","(N)","unfamiliar word, new word (in pedagogy)"
1040,"1467","聲調","shēngdiào ","B","(N)","tone, note"
1041,"1466","聲音","shēngyīn ","B","(N)","sound, voice"
1044,"0869","時代","shídài ","B","(N)","times, era, epoch, period in one's life"
1046,"0870","時候","shíhòu ","B","(N)","time"
1047,"0871","時間","shíjiān ","B","(N)","time"
1048,"0347","石頭","shítóu ","B","(N)","stone"
1049,"0346","石油","shíyóu ","B","(N)","petroleum, oil"
1050,"0826","食物","shíwù ","B","(N)","food, edibles"
1051,"0036","十字路口","shízìlùkǒu ","B","(N)","a crossroads, a crossing, an intersection, a crossing place"
1053,"0590","事","shì ","B","(N)","affair, work"
1056,"0305","市場","shìchăng ","B","(N)","market"
1057,"0226","世界","shìjiè ","B","(N)","the world"
1058,"0591","事情","shìqíng ","B","(N)","affair; something to do, a matter, event"
1059,"0592","事實","shìshí ","B","(N)","fact"
1062,"0181","手","shǒu ","B","(N)","hand"
1063,"0184","手錶","shǒubiăo ","B","(N)","wristwatch"
1064,"0183","手機","shǒujī ","B","(N)","cellular phone"
1065,"0182","手套","shǒutào","B","(N)","gloves"
1068,"0872","書","shū ","B","(N)","book"
1069,"0873","書包","shūbāo ","B","(N)","school-bag"
1070,"0874","書店","shūdiàn ","B","(N)","bookstore"
1072,"0875","書架","shūjià ","B","(N)","bookshelf, bookcase"
1073,"0876","書桌","shūzhuō ","B","(N)","desk"
1076,"1092","暑假","shŭjià ","B","(N)","summer vacation"
1077,"1416","樹","shù ","B","(N)","tree"
1078,"1367","數學","shùxué ","B","(N)","mathematics"
1081,"0212","水","shuǐ ","B","(N)","water"
1082,"0213","水果","shuǐguǒ ","B","(N)","fruit"
1083,"0214","水餃","shuǐjiăo ","B","(N)","boiled dumpling"
1089,"1338","說明","shuōmíng ","B","(N)","explanation, illustration, show"
1090,"0424","她","tā ","B","(N)","she"
1091,"0299","它","tā ","B","(N)","it"
1092,"0237","他","tā ","B","(N)","he"
1093,"0238","他們","tāmen ","B","(N)","they"
1094,"0300","它們","tāmen ","B","(N)","they (non-human)"
1095,"0425","她們","tāmen ","B","(N)","they (female)"
1098,"1348","颱風","táifēng ","B","(N)","typhoon"
1100,"1303","態度","tàidù ","B","(N)","manner, attitude"
1101,"0171","太太","tàitai ","B","(N)","wife, Mrs., "
1102,"0172","太陽","tàiyáng ","B","(N)","the sun"
1104,"1103","湯","tāng ","B","(N)","soup"
1105,"1104","湯匙","tāngchí ","B","(N)","soup spoon"
1106,"1424","糖","táng ","B","(N)","candy, sugar"
1109,"0921","討論","tăolùn ","B","(N)","discussion"
1118,"1545","體育","tǐyù ","B","(N)","physical education/training, sports"
1120,"0166","天","tiān ","B","(N)","day, sky, heaven"
1122,"0169","天氣","tiānqì ","B","(N)","weather"
1138,"1052","通知","tōngzhī ","B","(N)","notice, circular"
1140,"0370","同時","tóngshí ","B","(N)","simultaneously; in the meantime; in the meanwhile; at the same time; at one time; in chorus"
1141,"0374","同學","tóngxué ","B","(N)","fellow student, schoolmate"
1148,"1446","頭","tóu ","B","(N)","head"
1149,"1447","頭髮","tóufă ","B","(N)","hair (on human head)"
1150,"1292","圖","tú ","B","(N)","picture, drawing, chart, map"
1151,"1293","圖片","túpiàn ","B","(N)","picture, photograph"
1152,"1294","圖書館","túshūguăn ","B","(N)","library"
1153,"0075","土","tŭ ","B","(N)","soil, earth, clay, land"
1154,"0076","土地","tŭdì ","B","(N)","ground, soil, acres, land"
1156,"1326","腿","tuǐ ","B","(N)","leg"
1158,"1529","襪子","wàzi ","B","(N)","socks, stockings, hose"
1160,"0295","外邊","wàibiān ","B","(N)","outside, exterior"
1161,"0293","外國","wàiguó ","B","(N)","foreign country"
